customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_sessions,avg_session_minutes,total_usage_minutes,avg_pages_per_session,unique_features_used,total_tickets,avg_resolution_hours,avg_satisfaction,health_score,Churn_Binary,HasPhoneService,HasInternetService,IsSenior,HasPartner,HasDependents,UsesPaperlessBilling,HasTickets,charges_per_tenure,charges_vs_monthly,monthly_charges_deviation,pricing_tier,total_services,has_protection_bundle,has_streaming_bundle,has_tech_support,is_month_to_month,has_long_contract,uses_electronic_check,uses_auto_payment,high_risk_payment,is_new_customer,is_loyal_customer,tenure_segment,revenue_per_tenure_month,avg_session_per_month,avg_usage_per_month,is_low_engagement,is_power_user,feature_adoption_rate,tickets_per_month,has_poor_satisfaction,high_ticket_slow_resolution,support_experience_score,total_risk_factors,risk_level,tenure_x_monthly_charges,services_x_tenure,engagement_x_satisfaction
0257-ZESQC,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,27,68.59,1852.04,28.22,6,6.0,19.17,3.5,67.7,1,1,1,1,1,0,1,1,68.90535714285714,25.65283871825555,13.713194444444447,High,1,1,0,0,1,0,0,1,0,0,0,Mature (2-4y),68.90535714285714,0.9642857142857143,66.14428571428572,0,0,1.0,0.21428571428571427,0,0,110.41499999999999,2,Medium Risk,2030.4,27,94.5
7531-GQHME,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45,No,12,69.32,831.88,33.83,6,1.0,24.0,3.0,52.5,0,1,0,0,0,0,0,1,20.41923076923077,13.232801595214355,-36.78632478632478,Low,0,0,0,0,1,0,0,1,0,0,0,Growing (6-12m),20.41923076923077,0.9230769230769231,63.99076923076923,1,0,1.0,0.07692307692307693,0,0,115.5,3,Medium Risk,240.60000000000002,0,36.0
5174-ITUMV,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,No,49,51.26,2511.96,30.22,6,0.0,0.0,5.0,98.0,0,1,1,0,1,1,1,0,102.7860294117647,66.30727634949245,33.06581632653062,High,4,1,1,0,0,1,1,0,0,0,1,Veteran (4y+),102.7860294117647,0.7205882352941176,36.940588235294115,1,1,1.0,0.0,0,0,150.0,3,Medium Risk,7061.8,268,245.0
4109-CYRBD,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.6,1442.0,No,45,60.64,2728.69,26.89,6,0.0,0.0,5.0,85.1,0,1,1,1,1,0,1,0,48.06666666666667,27.940321643092425,-9.397916666666667,Medium,0,0,0,0,1,0,1,0,1,0,0,Mature (2-4y),48.06666666666667,1.5,90.95633333333333,0,1,1.0,0.0,0,0,150.0,3,Medium Risk,1496.4,0,225.0
0913-XWSCN,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,No,34,58.33,1983.25,31.18,6,3.0,11.0,2.0,73.7,0,1,1,0,1,1,0,1,84.16785714285713,55.12103847503215,17.670312499999994,High,1,0,1,0,1,0,0,1,0,0,1,Veteran (4y+),84.16785714285713,0.6071428571428571,35.41517857142857,0,0,1.0,0.05357142857142857,1,0,107.0,3,Medium Risk,4702.5,55,68.0
6825-UYPFK,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,30,61.44,1843.24,26.0,6,4.0,25.25,3.25,67.4,1,1,1,0,0,0,0,1,73.27499999999999,23.258828197328395,14.037647058823524,High,0,0,0,0,1,0,0,1,0,0,0,Established (1-2y),73.27499999999999,1.25,76.80166666666666,0,0,1.0,0.16666666666666666,0,0,109.875,3,Medium Risk,1738.8,0,97.5
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,25,68.56,1713.99,25.16,6,7.0,26.57,3.29,67.6,1,1,1,0,1,0,1,1,99.42857142857143,34.77913252048771,30.40538461538462,High,3,1,1,0,1,0,1,0,1,0,0,Mature (2-4y),99.42857142857143,0.7142857142857143,48.97114285714286,0,0,1.0,0.2,0,1,102.11500000000001,3,Medium Risk,3401.7,102,82.25
0750-EBAIU,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.3,No,36,61.96,2230.64,30.58,6,3.0,26.0,2.67,76.7,0,1,1,0,0,0,0,1,89.40188679245283,51.92088538242384,24.058750000000003,High,3,1,1,0,0,1,1,0,0,0,1,Veteran (4y+),89.40188679245283,0.6792452830188679,42.087547169811316,0,1,1.0,0.05660377358490566,1,0,106.2,3,Medium Risk,4745.0,156,96.12
8606-CIQUL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,No,39,69.49,2709.94,25.64,6,0.0,0.0,5.0,93.4,0,1,1,1,1,1,1,0,115.05684931506849,72.5565825846579,35.05414364640883,High,6,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),115.05684931506849,0.5342465753424658,37.122465753424656,0,1,1.0,0.0,0,0,150.0,0,Low Risk,8334.0,432,195.0
3571-DPYUH,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,No,43,58.81,2528.87,25.58,6,0.0,0.0,5.0,91.9,0,1,1,0,1,1,1,0,92.03983050847458,57.33660648294794,25.04179104477612,High,3,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),92.03983050847458,0.7288135593220338,42.862203389830505,0,1,1.0,0.0,0,0,150.0,0,Low Risk,5492.6,174,215.0
7601-GNDYK,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,686.95,No,16,59.24,947.86,27.56,5,2.0,15.0,2.5,54.3,0,1,0,0,1,1,0,1,19.081944444444446,35.03059663437022,-42.319318181818176,Low,0,0,0,0,0,1,0,0,0,0,0,Mature (2-4y),19.081944444444446,0.4444444444444444,26.329444444444444,0,0,0.8333333333333334,0.05555555555555555,1,0,112.5,2,Medium Risk,686.0,0,40.0
0356-OBMAC,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,No,37,56.1,2075.65,26.08,6,3.0,25.67,2.67,78.4,0,1,1,1,0,0,1,1,100.11052631578947,57.1144029626664,25.245000000000005,High,4,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),100.11052631578947,0.6491228070175439,36.414912280701756,0,1,1.0,0.05263157894736842,1,0,106.365,1,Low Risk,5594.400000000001,224,98.78999999999999
8067-NIOYM,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.1,490.65,No,14,61.27,857.75,28.43,6,2.0,27.0,5.0,65.1,0,1,0,0,1,1,1,1,19.625999999999998,23.24253908100426,-40.2436170212766,Low,0,0,0,0,0,1,0,1,0,0,0,Established (1-2y),19.625999999999998,0.56,34.31,0,0,1.0,0.08,0,0,131.5,1,Low Risk,506.40000000000003,0,70.0
1403-GYAFU,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1360.25,No,9,68.15,613.34,31.11,5,0.0,0.0,5.0,69.8,0,1,0,0,1,1,0,0,19.158450704225352,67.80907278165503,-56.32899159663866,Low,0,0,0,0,0,1,0,1,0,0,1,Veteran (4y+),19.158450704225352,0.1267605633802817,8.638591549295775,1,0,0.8333333333333334,0.0,0,0,150.0,2,Medium Risk,1403.5,0,45.0
4234-XTNEA,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,174.45,No,18,65.94,1186.87,32.11,6,3.0,18.33,3.67,56.0,0,1,1,0,0,0,1,1,58.15,2.181715857928964,22.7436974789916,High,1,0,1,0,1,0,1,0,1,1,0,New (0-6m),58.15,6.0,395.6233333333333,0,0,1.0,1.0,0,0,120.035,3,Medium Risk,159.9,2,66.06
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,No,45,60.25,2711.44,25.53,6,0.0,0.0,5.0,95.9,0,1,1,1,1,1,1,0,106.9536231884058,68.86711459499813,33.82900000000001,High,4,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),106.9536231884058,0.6521739130434783,39.296231884057974,0,1,1.0,0.0,0,0,150.0,0,Low Risk,7286.200000000001,272,225.0
9282-IZGQK,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,7,51.74,362.18,31.0,5,8.0,38.62,2.5,39.5,1,1,1,0,0,0,1,1,42.5,0.9998823667803787,34.5141924959217,High,1,0,1,0,1,0,1,0,1,1,0,New (0-6m),42.5,3.5,181.09,1,0,0.8333333333333334,4.0,1,1,85.69,5,High Risk,85.0,1,17.5
5348-CAGXB,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,No,15,60.35,905.27,25.0,6,1.0,59.0,2.0,50.3,0,1,1,0,0,0,1,1,78.59615384615384,11.408552925413131,32.71367521367521,High,2,1,1,0,1,0,1,0,1,0,0,Growing (6-12m),78.59615384615384,1.1538461538461537,69.63615384615385,0,0,1.0,0.07692307692307693,1,0,92.5,4,High Risk,1074.6,24,30.0
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,No,24,64.45,1546.74,21.79,6,2.0,25.0,4.0,77.9,0,1,1,0,1,0,1,1,78.57890625,61.6607405590976,7.652083333333337,High,1,1,0,0,1,0,0,1,0,0,1,Veteran (4y+),78.57890625,0.375,24.1678125,0,0,1.0,0.03125,0,0,122.5,2,Medium Risk,5137.65,63,96.0
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,No,42,68.08,2859.51,24.21,6,3.0,35.67,1.67,71.0,0,1,1,0,1,1,1,1,57.51176470588236,33.448511802942186,-8.001562499999991,Medium,3,1,0,0,0,1,0,0,0,0,0,Mature (2-4y),57.51176470588236,1.2352941176470589,84.10323529411765,0,1,1.0,0.08823529411764706,1,0,91.365,1,Low Risk,1928.8500000000001,99,70.14
8905-IAZPF,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,No,49,58.67,2874.7,30.82,6,1.0,94.0,2.0,86.6,0,1,1,0,1,0,1,1,96.34571428571428,70.50177712732594,24.826842105263168,High,3,1,1,0,0,1,0,1,0,0,1,Veteran (4y+),96.34571428571428,0.7,41.067142857142855,0,1,1.0,0.014285714285714285,1,0,92.5,2,Medium Risk,6599.85,207,98.0
5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,No,50,59.72,2986.05,27.8,6,1.0,28.0,5.0,96.7,0,1,1,0,1,1,1,1,81.09344262295082,61.365835504279865,6.482236842105266,High,5,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),81.09344262295082,0.819672131147541,48.9516393442623,0,1,1.0,0.01639344262295082,0,0,133.5,0,Low Risk,4836.0,300,250.0
6859-QNXIQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,No,32,63.05,2017.65,27.38,6,0.0,0.0,5.0,89.2,0,1,1,0,1,1,1,0,112.9931506849315,72.92458668552736,32.404143646408826,High,6,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),112.9931506849315,0.4383561643835616,27.639041095890413,0,0,1.0,0.0,0,0,150.0,0,Low Risk,8143.2,432,160.0
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,No,15,53.54,803.1,27.07,5,0.0,0.0,5.0,57.1,0,1,1,0,0,0,1,0,50.13333333333333,10.203527815468114,0.4772727272727266,Medium,1,0,1,0,1,0,0,0,0,0,0,Growing (6-12m),50.13333333333333,1.25,66.925,1,0,0.8333333333333334,0.0,0,0,150.0,2,Medium Risk,648.45,11,75.0
2866-IKBTM,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,15,62.81,942.18,27.87,6,1.0,40.0,5.0,59.3,0,1,0,0,0,0,0,1,9.775,0.9994887525562371,-30.9358075040783,Low,0,0,0,0,1,0,0,0,0,1,0,New (0-6m),9.775,7.5,471.09,0,0,1.0,0.5,0,0,127.5,2,Medium Risk,19.55,0,75.0
1342-JPNKI,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,11,67.54,742.95,26.91,5,3.0,14.67,3.67,49.1,1,1,1,0,0,0,1,1,75.82727272727273,9.692075296304903,27.22543103448276,High,1,0,1,0,1,0,0,1,0,0,0,Growing (6-12m),75.82727272727273,1.0,67.5409090909091,1,0,0.8333333333333334,0.2727272727272727,0,0,121.86500000000001,3,Medium Risk,860.5,10,40.37
2817-NTQDO,Male,0,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,12,59.51,714.14,30.67,4,6.0,41.67,2.83,42.1,1,0,1,0,0,0,1,1,42.642857142857146,13.10359964881475,-14.52064220183486,Medium,3,1,1,1,1,0,0,1,0,0,0,Established (1-2y),42.642857142857146,0.8571428571428571,51.01,1,0,0.6666666666666666,0.42857142857142855,1,1,92.465,3,Medium Risk,592.15,39,33.96
7129-AZJDE,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.95,2647.2,No,35,48.66,1703.08,29.77,6,0.0,0.0,5.0,80.4,0,1,1,0,1,1,1,0,75.63428571428571,33.525835866261396,9.305384615384625,High,1,0,1,0,0,1,0,1,0,0,0,Mature (2-4y),75.63428571428571,1.0,48.65942857142857,1,1,1.0,0.0,0,0,150.0,2,Medium Risk,2684.3,34,175.0
6986-IJDHX,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,38,59.3,2253.22,27.0,6,3.0,22.33,3.0,75.6,1,1,1,0,1,1,1,1,81.65,37.840342949832,25.643749999999997,High,2,1,1,0,1,0,0,0,0,0,1,Mature (2-4y),81.65,0.95,56.330499999999994,0,1,1.0,0.075,0,0,111.33500000000001,2,Medium Risk,3365.7,78,114.0
2560-PPCHE,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6744.25,No,48,57.27,2748.78,26.48,6,3.0,42.0,2.67,87.5,0,1,1,0,0,0,1,1,102.18560606060606,64.1942699409861,24.60197368421052,High,4,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),102.18560606060606,0.7272727272727273,41.64818181818182,0,1,1.0,0.045454545454545456,1,0,98.2,1,Low Risk,6828.25,260,128.16
4676-MQUEA,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,No,21,59.95,1258.88,24.48,5,0.0,0.0,5.0,71.5,0,1,1,1,1,0,1,0,103.24509803921569,51.668138553625745,30.41250000000001,High,4,1,1,0,0,1,0,1,0,0,1,Veteran (4y+),103.24509803921569,0.4117647058823529,24.683921568627454,0,0,0.8333333333333334,0.0,0,0,150.0,1,Low Risk,5095.0,200,105.0
8138-EALND,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,311.6,No,15,60.89,913.29,28.67,6,1.0,41.0,2.0,51.2,0,1,0,0,0,0,0,1,19.475,15.769230769230768,-40.84242424242424,Low,0,0,0,0,1,0,0,0,0,0,0,Established (1-2y),19.475,0.9375,57.080625,0,0,1.0,0.0625,1,0,97.0,3,Medium Risk,296.25,0,30.0
3580-HYCSP,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,No,41,68.22,2796.84,26.66,6,1.0,31.0,3.0,86.6,0,1,1,0,1,1,1,1,109.13561643835617,72.22282657963919,29.60414364640883,High,5,1,1,0,0,1,0,1,0,0,1,Veteran (4y+),109.13561643835617,0.5616438356164384,38.312876712328766,0,1,1.0,0.0136986301369863,0,0,112.0,1,Low Risk,7941.599999999999,360,123.0
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,No,28,61.46,1720.92,23.79,6,2.0,24.5,4.0,82.8,0,1,1,0,1,1,1,1,112.60821917808218,71.10457572874319,34.904143646408826,High,6,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),112.60821917808218,0.3835616438356164,23.574246575342467,0,0,1.0,0.0273972602739726,0,0,122.75,0,Low Risk,8323.199999999999,432,112.0
2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,No,17,70.22,1193.74,32.41,6,1.0,13.0,1.0,59.5,0,1,0,0,1,1,0,1,20.59375,59.56869834710743,-48.479687500000004,Low,0,0,0,0,0,1,0,1,0,0,1,Veteran (4y+),20.59375,0.30357142857142855,21.316785714285714,0,0,1.0,0.017857142857142856,1,0,101.0,2,Medium Risk,1064.25,0,17.0
1982-FEBTD,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.6,514.75,No,9,45.51,409.6,30.67,5,1.0,95.0,1.0,40.8,0,1,0,0,1,1,1,1,21.447916666666668,20.099570480281137,-35.96235294117647,Low,0,0,0,0,0,1,0,1,0,0,0,Established (1-2y),21.447916666666668,0.375,17.066666666666666,1,0,0.8333333333333334,0.041666666666666664,1,0,82.5,3,Medium Risk,588.8000000000001,0,9.0
5301-GAUUY,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,24,69.19,1660.46,26.0,6,7.0,36.43,2.86,64.7,1,1,1,0,0,0,1,1,78.67121212121212,32.30649576903932,9.12898550724637,High,1,1,0,0,1,0,0,1,0,0,0,Mature (2-4y),78.67121212121212,0.7272727272727273,50.3169696969697,0,0,1.0,0.21212121212121213,1,1,92.88499999999999,3,Medium Risk,2571.2,32,68.64
5791-KAJFD,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.75,3808.0,No,37,65.33,2417.27,25.43,6,3.0,26.0,3.0,79.8,0,1,1,0,1,1,1,1,66.80701754385964,55.381035485747525,-5.905000000000001,Medium,3,1,1,0,0,1,0,1,0,0,1,Veteran (4y+),66.80701754385964,0.6491228070175439,42.40824561403509,0,1,1.0,0.05263157894736842,0,0,109.5,0,Low Risk,3850.0,168,111.0
2654-VBVPB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,19.9,No,10,56.55,565.51,25.6,6,1.0,9.0,2.0,44.3,0,1,0,0,0,0,0,1,9.95,0.9994977398292315,-30.585807504078304,Low,0,0,0,0,1,0,0,1,0,1,0,New (0-6m),9.95,5.0,282.755,1,0,1.0,0.5,1,0,113.0,4,High Risk,19.9,0,20.0
1154-HYWWO,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.6,2708.2,No,31,61.8,1915.67,28.55,6,3.0,13.0,2.67,69.8,0,1,1,0,0,0,0,1,69.44102564102563,38.35434074493698,4.955932203389821,High,4,1,1,1,0,1,0,0,0,0,1,Mature (2-4y),69.44102564102563,0.7948717948717948,49.11974358974359,0,0,1.0,0.07692307692307693,1,0,112.7,1,Low Risk,2682.7999999999997,152,82.77
2501-XWWTZ,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,No,8,69.92,559.34,23.5,4,2.0,41.0,2.0,35.9,0,1,1,0,0,0,0,1,63.3375,10.825380999857568,11.727272727272727,High,0,0,0,0,1,0,1,0,1,0,0,Growing (6-12m),63.3375,0.6666666666666666,46.61166666666667,1,0,0.6666666666666666,0.16666666666666666,1,0,94.5,6,High Risk,772.2,0,16.0
3716-UVSPD,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,No,19,63.74,1211.02,32.53,6,0.0,0.0,5.0,61.7,0,1,1,0,0,0,1,0,24.65,0.9997972013790306,-1.185807504078305,Medium,1,0,0,1,1,0,1,0,1,1,0,New (0-6m),24.65,9.5,605.51,0,0,1.0,0.0,0,0,150.0,2,Medium Risk,49.3,1,95.0
6815-ABQFQ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.3,No,28,61.19,1713.35,28.54,6,0.0,0.0,5.0,82.4,0,1,1,0,1,0,1,0,105.84736842105264,56.249300764497484,32.595,High,4,1,1,1,0,1,1,0,0,0,1,Veteran (4y+),105.84736842105264,0.49122807017543857,30.05877192982456,0,0,1.0,0.0,0,0,150.0,1,Low Risk,6006.0,224,140.0
7343-EOBEU,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.6,89.05,No,16,62.56,1000.98,28.62,6,3.0,14.0,2.67,51.1,0,1,0,0,1,0,1,1,22.2625,3.7717069038542985,-34.415,Low,0,0,0,0,1,0,0,0,0,1,0,New (0-6m),22.2625,4.0,250.245,0,0,1.0,0.75,1,0,112.2,3,Medium Risk,70.80000000000001,0,42.72
3701-SFMUH,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.7,516.15,No,18,59.86,1077.51,29.5,6,2.0,40.5,1.5,48.7,0,1,1,0,1,1,0,1,64.51875,7.4042461626739335,10.057633587786263,Medium,3,1,1,0,1,0,0,1,0,0,0,Growing (6-12m),64.51875,2.25,134.68875,0,0,1.0,0.25,1,0,89.75,2,Medium Risk,487.90000000000003,21,27.0
6103-LIANB,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.5,5861.75,No,22,55.17,1213.71,24.68,6,2.0,42.5,3.5,73.6,0,1,1,0,1,1,1,1,97.69583333333334,58.90614008642347,28.502499999999998,High,3,1,1,0,0,1,0,1,0,0,1,Veteran (4y+),97.69583333333334,0.36666666666666664,20.2285,1,0,1.0,0.03333333333333333,0,0,108.75,2,Medium Risk,5870.5,177,77.0
7319-VENRZ,Male,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95,No,20,63.48,1269.69,29.5,6,0.0,0.0,5.0,63.9,0,1,1,0,0,0,0,0,55.74375,6.934380345202923,4.657633587786258,Medium,3,1,1,1,1,0,0,1,0,0,0,Growing (6-12m),55.74375,2.5,158.71125,0,0,1.0,0.0,0,0,150.0,1,Low Risk,450.09999999999997,21,100.0
5846-NEQVZ,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.85,4973.4,No,28,70.0,1960.02,28.64,6,2.0,43.0,3.5,80.5,0,1,1,0,1,1,1,1,69.07499999999999,70.18628281117697,-2.8855882352941222,High,4,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),69.07499999999999,0.3888888888888889,27.2225,0,0,1.0,0.027777777777777776,0,0,108.5,0,Low Risk,5030.349999999999,284,98.0
6967-QIQRV,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.9,1667.25,No,34,65.96,2242.65,26.47,6,2.0,18.5,1.0,58.6,0,1,1,0,1,1,0,1,104.203125,16.360023550191343,41.30757575757577,High,4,1,1,1,0,1,1,0,0,0,0,Established (1-2y),104.203125,2.125,140.165625,0,0,1.0,0.125,1,0,95.75,2,Medium Risk,1528.5,60,34.0
5781-RFZRP,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.5,5357.75,No,20,61.79,1235.84,26.9,6,3.0,11.0,2.33,71.0,0,1,1,0,1,0,0,1,74.41319444444444,72.88464154536797,-0.23558823529411654,High,4,1,1,1,0,1,0,1,0,0,1,Veteran (4y+),74.41319444444444,0.2777777777777778,17.16444444444444,0,0,1.0,0.041666666666666664,1,0,110.3,1,Low Risk,5218.5,284,46.6
0939-YAPAF,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,27,66.22,1788.0,30.81,6,4.0,24.75,3.75,70.9,1,1,1,0,0,0,1,1,97.98888888888888,35.18452024735687,38.33068181818182,High,3,1,1,0,1,0,1,0,1,0,0,Mature (2-4y),97.98888888888888,0.75,49.666666666666664,0,0,1.0,0.1111111111111111,0,0,115.125,3,Medium Risk,3508.75,105,101.25
0308-IVGOK,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,No,19,65.89,1251.88,27.37,5,0.0,0.0,5.0,59.5,0,0,1,0,0,0,1,0,35.21666666666667,10.457807473397676,-18.072727272727278,Medium,3,1,0,1,0,1,0,1,0,0,0,Growing (6-12m),35.21666666666667,1.5833333333333333,104.32333333333334,0,0,0.8333333333333334,0.0,0,0,150.0,0,Low Risk,444.4,33,95.0
7293-LSCDV,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,1103.25,No,11,50.53,555.81,26.45,5,0.0,0.0,5.0,68.3,0,1,0,0,1,1,1,0,18.08606557377049,57.28193146417445,-54.86776315789473,Low,0,0,0,0,0,1,0,1,0,0,1,Veteran (4y+),18.08606557377049,0.18032786885245902,9.111639344262294,1,0,0.8333333333333334,0.0,0,0,150.0,2,Medium Risk,1155.0,0,55.0
